,tweets,label
311,"MATCHDAY 5 / Chinese Super League (Group A in Dalian): Henan Jianye 河南建业 vs. Guangzhou Evergrande 广州恒大 1:3 (0:1) - 0:1 Paulinho (42.), 0:2, 0:3 Wei Shihao 韦世豪 (78., 84.), 1:3 Fernando Karanga (86.)! #CSL2020 #g2csports #goal2china",Non_R
312,"PEPE ESCOBAR: The India-China, Himalayan Puzzle – Consortiumnews#IndiaPawnOfUsa  https://consortiumnews.com/2020/06/25/pepe-escobar-the-india-china-himalayan-puzzle/ …",Non_R
313,yuk follow caramencinta artis indonesia favorit?,Non_R
314,"Pake syopi dr 2015. Jaman belum sefemes skrg. Sering belanja printilan bocah langsung dr seller china. 
Thn segitu masih enak bgt. Bener2 gratis ongkir ga pake pocer2an, ga ada minimal blanja. 
Sampe skrg ya tetap pake syopi. Krn variasi barang paling oke. Harga juga nyaman.",Non_R
315,"Actually Gunung Trusmadi memang terletak di negara China pun, mungkin sempadan dengan India pakistan.

*Tangan di dada, mata ke atas

Ni lah masalah kalau tak pandai geografi, parah sungguh otaknya

Jadahnya

Credit FB: Azri Monmaria  pic.twitter.com/hWqlng0SpD",Non_R
316,"Maksudnya Indonesia cepat maju bila ikuti paham komunis cina gitu ya pak Luhut?
Pantesan Islam sengaja dituduh radikal biar KOMUNIS dominasi kehidupan rakyat indonesia.
Dasar kakek Gila.

 Luhut Singgung Paham Komunisme Berhasil Tekan Kemiskinan di China  http://share.babe.news/s/vcYrmmpQvR ",Non_R
317,Check the sunset in Nanjing Jiangsu China  pic.twitter.com/tE0CZCPS5L – at 地铁雨花门站 YUHUAMEN Station,Non_R
318,"Dari kemaren pusing mau movie marathon yg korea, thailand, china, atau jepang.

Akhirnya aku memutuskan buat marathon mr bean aja🙂",Non_R
319,Jadi setelah proses pengangkatan itu daratannya berbentuk pegunungan?? Atau juga terkena pengaruh erosi kaya yang di china itu??,Non_R
320,"Dari Wuhan, China pak",Non_R
321,Penjualan agv di china menanjak nih 😜,Non_R
322,"Lol Tunhara media war jeet chuka hy i told u already
Tumhare media ny tu china ko duniya k Map sy khatam diya hy bs😂😂😂😂😂😂😂",Non_R
323,pusing juga ya anjing,Non_R
324,JUJUR AKU CKP AKU LEBIH SUKA MENTERI KEWANGAN DARI DAP DARIPADA MENTERI KEWANGAN DARI BN KERANA BILA LGE JDI MENTERI KEWANGAN DIA JUJUR KALAU SLH SEBUT DIA AKN MENGAKU DIA SLH. BAJET 2020 PERUNTUKAN LBH BYK BAGI SEKOLAH TAHFIZ SKLH SK DAN SMK DRIPDA SKLH CINA  SIKIT JE PERUNTUKAN,Non_R
325,Di Cina bagian utara ada mie instan rasa anjing.  http://twitpic.com/a2k0s2 ,Non_R
326,Dasar cina anjing kau...,R
327,Cina komunis anjing biadab !,R
328,Ni pokimak anjing cina lancau,R
329,Bangsat kau cina pendatang pki anjing.,R
330,Banyak bacot lu cina anjing,R
331,Anjing lo wkwkwkkwwk  https://twitter.com/2ez4icy/status/1293890053567967232 …,Non_R
332,"pemerintah itu kacungnya rakyat, makanya gak usah banyak tingkah sama rakyat.

paham klen cina tolol, ktisten tolol yg doyan pura² bikin akun sok muslim, anjing klen semua.",R
333,"Gue tuh paling males sama orang yang cari masalah cuma karena pengen udahan. LO KALO GAMON NGOMONG, ANJING. EMANG GUE SERIBET APA HA?! BJGN.",Non_R
334,abang jnt ni rumah cina pun dia bagi salam hahdhfhgsg 😭 terang terang ada anjing,Non_R
335,"Bukan nak kata takda, tapi tak ramai. Tapi melayu ni dia x mcm cina, asal kedai tu melayu ke india ke dorg masuk je. Bila jual barang, bkn main tulis jawi sbb nak org melayu beli, bila bangkit isu belajar jawi semua menggelupur kata jawi ni islamisasi kepala anjing mereka",Non_R
336,"Tito....gw suruh lu ga usah banyak mbacot dlm teori medis covid-19..

otak lu otak anjing.  yg memaksa teori algiritma mnjadi esensi dimensi yg bukan skala ndasmu

mubadzir KTP islamnya

gw incar lu mati juga brsma PKI cina
@kemendagri pic.twitter.com/Ke4wOrr2Fk",R
337,"Kali kedua aku pegi centre umobile ni kau buat muka mcm anjing, dasar cina laknat",R
338,"anjing, ko gak liat tka cina yg berak sembarangan, itu belum ada omnibus law, ko pikir negara lain kekurangan tenaga kerja, pemimpin negri ini malas berpikir, bisanya korupsi dan bagi2 jabatan. omnibus law itu mempermudah korupsi bagi penguasa, dan mempermudah tka cina masuk",R
339,@18cArifal fbck mas,Non_R
340,"Saya mau tanya sama bpak @jokowi @mohmahfudmd apa kbar dngan tokoh partai dan tokoh agama yg slalu bilnang kalian itu kacung cina?? Anjing Peking?? 
Kok IDI lebih hebat ketimbang kalian??",R
341,ini tetangga anjing nyetel musik bassnya sampe geter alias ganggu bangsattttt,Non_R
342,Waku kok ngga dibales mas? Wkwk,Non_R
343,"Anda ngomentarin ekonomi china tp gw yakin hape lu juga produk dari cina, rumah anda juga dari material produk cina, lu ngatain keroyok keroyok ke negara populasi 1,4 M,  dikeroyok balik mampus lu anjing, note : gw bukan belain cina, cuman buka pandangan lu tentang SARA",Non_R
344,Mereka udh tahu byk yg ngaku islam yg bisa disogok dan jd penjilat utk berpihak pd cina anjing aseng ini makanya mereka berani,R
345,pro life anjing bukan pro choice mon maap udah jam 1 pagi di sini,Non_R
346,"Gue siap jd relawan asalkan @jokowi & rezimnya dibubarin dulu termasuk buzerrp kecebong & anjing peking serta bacin pulangkan dulu TKA cina ke    negaranya #SaatnyaTurunkanJKW 
Cc: @HukumDan @hadijah2007 @abu_waras @MichelAdamADA_ @DonAdam68 @Namaku_Anisa @RestyLeseh @do_ra_dong  https://twitter.com/darahORDEBARU/status/1293552491468959746 … pic.twitter.com/3aIfiW9gg9",R
347,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/K9zXVhKYfN",Non_R
348,anjing kenapa lo private sih mau gw RT,Non_R
349,"bro gausah debate openminded gt dah ama gua,gua orgnya emang rasis anjing apalagi ama cina tulen paling dendam gue.",R
350,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley#malaysiagazette 
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/xxGVSL5XzF",Non_R
351,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/ClarN2dT0m",Non_R
352,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/O6czgqlPbs",Non_R
353,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/5BMSzIw25Q",Non_R
354,anjing good for them for doing charity works tapi kesian bgt??? Sumpah ini mrka ga bakal comeback sebelum izone bubar kali ya,Non_R
355,anjing ras cina 🤣🤭😷 cocok buat relawan vaksin,R
356,Emng dasar anjing cina  pic.twitter.com/FjmKJIgPz9,R
357,Cina lebih kejam dari pada anjing.  https://twitter.com/RestyLeseh/status/1293286334858031104 …,R
358,Gobloknya bukan main Lo anjing dasar cina biadab,R
359,wkwkwk ada anjing penjaganya ya? katanya kalo dikuburan cina ada harta berharganya gitu lu udah nyoba ngurug belom? Wkkwwkkw,Non_R
360,Hp android cina aja sok anjing,Non_R
361,Emank cina anjing,R
362,Anjing mu cina,R
363,"Sultan Jogjakarta HB 9,10 Raja Palsu Org cina babi.

Seluruh suku bangsa dan agama yg terlibat dimusnahkan selamanya .
Terutama peradaban Jawa babi, 
agama taik anjing Islam dan kejawen wkwkwkw  pic.twitter.com/rIUrZdRXxk",R
364,"Sultan Jogjakarta HB 9,10 Raja Palsu Org cina babi.

Seluruh suku bangsa dan agama yg terlibat dimusnahkan selamanya .
Terutama agama taik anjing Islam dan kejawen wkwkwkw  pic.twitter.com/7kXGm5uEs1",R
365,"3 Cina anjing
 http://detik.id/6u2Nws ",R
366,iye anjing,Non_R
367,Orang Cina anjing setan..,R
368,orang cina please siapa yang ada anjing tu tolong la jangan bagi dia keluar rumah please la aku ni dh kena dengan anjing banyak kali dah please la jaga anjing tu betul ²,Non_R
369,Bangsa paling celaka ditanah melayu ini adalah bangsa cina dap bangsat.anjing,R
370,"anjing nih cina , rumah gua jadi kebauan dupa",R
371,"Lecehin aku dong mas
Pengen diludahin dikencingin
Cari cowok slim kasar umur 18-28
Area surabaya timur
#gaybdsm #gaysurabaya #gayslave #gayindonesia #gaylokal #gayremaja #gayberondong",Non_R
372,Cina anjing,R
373,Cina rasis anjing,R
374,"""Shiro peto itu anjing putih itu loh de""
""Lah iya anjing putih namanya juga shiro petoooo""
-
""Pak saya dpt datanya dr mana?""
""Itu ada tulisan cina, nama dept nya itu""

Balada cuma bisa bahasa indonesia ama inggris. Belom aja diledekin pake bahasa korea ini 😭😂",Non_R
375,Pengen dikasarin top slim umur 18-28 ada ngga? #gaysurabaya #gay,Non_R
376,Mas top pribumi area surabaya mana nih #gaysurabaya #gayngentot #gaybdsm #GayRemaja #GayBerondong #gayslave #caritop #gaybottom #gaytop #gayvers,Non_R
377,"gak usah kebanyakan bikin tweet sampah, buktikan aja rupiah lo udah sampai dimana...

cina anjing.",R
378,Puak2 anjing bangsat celaka dap komunis ni kalau dia terbukti memang cukup bukti dia Salah pun mereka tetap cakap xsalah.dah Tau dah cara hidup mereka puak2 kafir laknat ni.duit jualan kapal pun mereka sapu.babi cina dap bangsat pendatang Tak guna.,R
379,"LU JADI ANJING PERCOBAAN DULU,MONYET. SAMA JUNJUNGAN LU SEMUA BIAR PADA MAMPUS LU SAMA VAKSIN MILIK CINA YANG KAGAK JELAS ITU",R
380,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/Sk0M4AXaWi",Non_R
381,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/GpN66aJDNS",Non_R
382,"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/Io8gBMBFMA",Non_R
383,"Seorang lelaki Cina rosak keretanya di tepi jalan. Tampil membantu, membuktikan semangat muhibbah semalaysia. Tanpa mengira bangsa, agama. 👍. 

Kita anak Malaysiakan. Alhamdulillah sama2 dpt membantu tukar tayar tu. Semoga semuanya selamat sampai ke destinasi masing2. 🤩  pic.twitter.com/V0qiO9bZlz",Non_R
384,I takut lah nak proceed ke next level of mandarin class sebab masa belajar basic tu i rasa macam susah. Tapi I nak belajar sebab banyak deal dengan direktor syarikat bangsa cina 😭,Non_R
385,"Kdg kasihan kat cucu tu Bonda, asik nk minta dukung... Nasib baik doct kata tak ada masalah pe2 Setlh xray pinggang tokmat. Bgs lak doct bangsa cina nie suruh tokmat g urut cr tradisonal...",Non_R
386,"opung ke cina aja gih bangga²in cina melulu drpd bangsa sendiri..""jengkel lho saya""..😤",R
387,"Aku Cina,lahir di Indonesia
Aku bangga jadi bangsa Indonesia
Merah Putih senantiasa di dada
NKRI HARGA MATI
PANCASILA PEREKAT NEGERI
NKRI KUCINTA SAMPAI MATI
#MerdekaDariCovid https://twitter.com/Elina_Vay/status/1294115193140649984 …",Non_R
388,"Aku Cina,lahir di Indonesia
Aku bangga jadi bangsa Indonesia
Merah Putih senantiasa di dada
NKRI HARGA MATI
PANCASILA PEREKAT NEGERI
NKRI KUCINTA SAMPAI MATI
#MerdekaDariCovid",Non_R
389,"Just wondering. Saya tak berapa faham dgn pribumi n melayu. Ramai boleh 'masuk' melayu n jadi pribumi, as per perlembagaan. Org Indo, Bangla, Bosnia, Rohingya, India dan Cina boleh tukar bangsa kalau ikut perlembagaan, walau tak lama di Malaysia. - legally.",Non_R
390,"Cina ngehe pengkhianat bangsa,kasihan bapak lu capek capek ngewe yang nongol monyet .",R
391,"Lw sdh diajari apa oleh Cina? Mana mau bangsa rasis itu Indonesia selevel dng mereka? Bisa2 produk2 mereka gak laku klo indonesia maju
Goblok teriak goblok",R
392,Gak ngaruh wong bapak LBH peduli Cina dr pd bangsa sendiri,Non_R
393,"Rasuah tak mengenal bangsa pun, Dr Mahathir. Bahkan rasuah juga medium perpaduan kaum yg baik sebab Melayu, Cina, India, warga asing, semua bersahabat baik kerana instrument ini.  https://twitter.com/chedetofficial/status/1294161585426984961 …",Non_R
394,Pas mana pas harap bangsa cina kah poodak 😂,Non_R
395,"Tka dr cina,
Covid dr cina
Vaksin dr china
Lbp dubes cina
Lbpengkhianat bangsa",R
396,"Kne brtrusan mndesak @KDNPUTRAJAYA , @PDRMsia @MuhyiddinYassin @IsmailSabri60 utk buat tangkapan bsar²an scara aggressive stiap ari
Bkn tak blh ksan pun depa² yg bli n juai MyKad
Tngkp org dlm tu gak
Yg msuk scara haram pun rmai
Bangsa Cina mkin rmai krg hjaq
Kjaan pun depa ugut",Non_R
397,Melayu bunuh melayu....selama 60tahun umngok bn haprak memerintah kenapa melayu masih dibawah....kenapa...kenapa...jgn salahkan bangsa lain sikit3 dap dap dap takot sgt dgn dap.....rasa ekonomi malaysia d pegang bangsa cina kenapa takut hendak tulis bangsa cina sbb dlm bn ada mca,Non_R
398,Cina bangsat laknatullah  https://twitter.com/VIVAcoid/status/1293729874222280704 …,R
399,"Baru nyadar....berjuta2 anak bangsa di PHK besar2an dan di ganti tenaga kerja cina sampe detik inipun cina masih berdatangan,dan kolam butek masih jd londo irengnya cina,mudh2an nasib kalian  para cebonk kwulat karna jd kaki tangan china,...MAMPUS !!!!!!!!!!!",R
400,"Orang Cina pon pandang rasuah ringan, sebab tu diorang still support gone eng.  https://twitter.com/chedetofficial/status/1294161585426984961 …",Non_R
401,ikutkan cina nak je rampas dan nak tawan tanah melayu sebab berpotensi tinggi yg dibangunkan dari masa pahlawan nusantara dulu kala lagi. tapi disebabkan ada melayu bodoh yg sanggup gadai maruah demi kepentingan diri serta poketnya. soal ni setiap bangsa pasti ada pengkhianat,R
402,betul punca sebab politician. semua sebab duit sanggup gadai maruah gadai tanah gadai bangsa sendiri. hakikatnya rakyat bumiputera yg tersiksa. lagi kaum cina pula pandai dia panggil adik beradik kaum dia dari china stay sini bergabung utk jadi besar senang nak tentang melayu.,R
403,"Eksportirnya dilakukan oleh bangsa Belanda, pedagang perantara dipegang oleh orang timur asing terutama bangsa Cina dan bangsa Indonesia hanya menjadi pengecer, sehingga tidak memiliki jiwa wiraswasta jenis tanaman baru serta cara memeliharanya. Dengan dilaksanakannya politik",Non_R
404,"Emg cina gbsa islam :(

Bangsat lagian ngapain nanya2 gitu.",Non_R
405,"Kalau Cina itu didapati salah, masuk jail selamanya kalau pencuri wang raayat dan makan rasuah. Hanya jangan hukuman politic sahaja. Bukan bangsa sini, kami semua raayat Malaysia untuk kepentingan Malaysia, jangan jadi Racist, Bro. Kita satu keluarga, keluarga Malaysia.",Non_R
406,"Media Mainstream pada masuk angin , Anjing2 cina sudah banyak berkeliaran masih saja DIAM SERIBU BAHASA...hampir semua sdh *dibeli* oleh cina bangsat!!!!!!!",R
407,"Subtle racism:

Di Malaysia ada nasi goreng cina, nasi goreng mamak & nasi goreng kampung.

Bangsat.",Non_R
408,"Bangsa cina yg kbanykkn kelas bawahan masa tu, pergi join MPAJA untk lawan jepun.

Bangsa India pula masa tu, lbh selesa dgn pihak jepun, sbb jepun janjikan kemerdekaan dkt Negara India.  https://twitter.com/BukanPengkhian1/status/1293910876123086850 …",Non_R
409,Mungkin kesan daripada pendidikan keharmonian kaum di sekolah2 kebangsaan sehingga melahirkan golongan melayu (majoriti di sek kebangsaan) menganggap menyebut perkataan berkaitan bangsa seperti ‘melayu’ ‘cina’ ‘india’ adalah taboo dan rasis.,Non_R
410,"TKA cina diberi karpet merah diberi gaji tinggi
Ini namanya migrasi rakyat tiongkok ke indonesia, jdkan sj indochina beri ktp terus pribumi buang kelaut semua, baru kalian puas
Seumur hidupku dr zaman pak Harto smp skrg baru ini lihat orang yg hancurkan bangsa terang2an dibiarkan",R
411,"karna kalo di indoesia ada hukum untuk acara di tv, dikantor 70% harus menggunakan bahasa indonesia, tidak ada sekolah bangsa, hanya ada 1 kurikulum & wajib disampaikan menggunakan bahasa indonesia. di malaysia orang keturunan china disebut china malaysia, sekolah di sekolah cina",Non_R
412,"Tak semua Cina racist. Yg problem nya Libtard. Ada jer yang boleh terima pendapat, tapi kat Twitter ini konsep liberal lain macam sampai nak salahkan bangsa dan agama",Non_R
413,"D manakah bangsat cina yg mmpjuangkan hak sama rata ketika ini? Maaf bukan aku rasis tp ini juga knyataan...oh ya,bukit kepong jgn lupa",R
414,"When I say “murtad Cina” I don’t mean muallaf. I mean people who tries to appease to the Malay crowd by menunggang agama dan menghentam bangsa sendiri. Walaupun yg ditukar hanyalah agama, bukan bangsa. Faham?",R
415,"“Bangsa Msia” ideologi DAP tuntut samarata hak antara kaum. Jelas DAP cuma guna Perlembagaan jika mrk dpt untung.

Melayu Cina dn India pnh bersatu lwn Jepun dn Komunis sbgi kaum masing2. Tlh ujud semangat solidariti. Tak perlu kpd “Bangsa Msia”

@dapmalaysia -musang berbulu ayam",Non_R
416,"sama seperti memberikan gelar pahlawan bagi pejuang yg gugur di medan perang tapi memberikan tanah air dan kekayaannya pada bangsa asing, terutama cina.",R
417,"permasalahan kemunduran dan ketinggalan ni bukan india saja,cina pun ada,melayu dan org asli pun ada.yg mana guna alasan bumiputera tu satu alasan tak tepat..yg kenal sesuatu bangsa tu hanya bangsanya sendiri..kadang tu wujud sempadan kekayaan,pendidikan dlm bangsa sendiri",Non_R
418,sok sabar pdhl bego bangsat,Non_R
419,bangsa melayu perang bermati-matian. last-last bangsa cina juga yg senang lenang di tanah melayu ni. ketahian apakah ini,R
420,"Mau keturunan Arab, Cina, India ataupun pribumi asli, yg penting jiwa raganya dan nasionalismenya Indonesia. #Jangan jadi bangsat bangsa.  https://twitter.com/Malika54037046/status/1293886503660081154 …",Non_R
421,cina itu ras bangsat dimana mana,R
422,apa sebenaenya agenda cina2 ni semua. saya perhatikan lately seolah2 mereka ni nak mencabar dan mencetuskan perbalahan antara kaum. teruk sangatkah layanan kat bangsa cina di Malaysia ni?,R
423,"Eh? Cina halau india keluar dari rumah sewa? 

Mana pegi semangat ""minorities should stand together"" ni? 

dah ckp ada satu bangsa sepet tu, ngn melayu pun dia panggil ""mudblood"", korg ingat dia nak pdg kaum yg lg ""mud"" dr melayu? 

Xpe, yg rasisnya aku, yg buat mcm ni hak asasi.  https://twitter.com/fmtoday/status/1293872240203718656 …",R
424,"Ya. Pembasmian asabiyah dengan penyeruan kepada anut Islam.

Kalau Cina masuk Islam, saya rela dipimpin bangsa Cina.  https://twitter.com/limweijiet/status/1293808644149010437 …",Non_R
425,"Nasionalisme itu memprioritaskan potensi anak bangsa, bukan TKA negara cina, menentukan arah kebijakan yg rasional bukan berdasarkan koalisi politik&kepentingan kelompok ekonomi..",R
426,Bangsat kau cina pendatang pki anjing.,R
427,"tidak cukup lagikah ""Mandarin Speaking Only"" sehinggakan nak sewakan rumah juga harus memilih bangsa sendiri? siapa yang tersangat RACIST di Malaysia ini?
Melayu?
Cina?
India?
Lain-lain?
semua ada akal untuk berfikir... renung-renungkan!",Non_R
428,"Penat penat belajar dan berjuang, gaji sama dengan bangla. Diskriminasi kenaikkan gaji dan pangkat dari pelbagai bangsa juga patut di hapuskan. Kita tuntut hak kesamarataan. Takda lagi gaji dan pangkat tinggi sebab dia Cina. Melayu dan India di perkotak katikkan.  https://twitter.com/hakamyouth/status/1293451550229110784 …",R
429,"Beranak Di malaysia, cakap melayu pon level level towkey judi. Jenis duduk ngan bangsa cina lah dia.",R
430,"Berapa lama duduk Malaysia tapi masih tak kenal perangai cina bang? Kes bendera terbalik, berapa byk dah bangsa yg sama jugak? Bila apply kerja sesebuah company cina, nak org tu boleh ckp mandarin, kau je x nampak2 lagi.. Ditambah dgn pelancong cina dtg x balik2",R
431,"Aku rindu kan bangsa2 terdahulu penuh ngan ADAP,saling menghormati satu sama lain,saling memahami bangsa itu adalah
bangsa Melayu 
bangsa Cina
bangsa India
BUKAN BANGSA KINI ia adalah 
Bangsa VIRAL,penuh sifat kebencian,",Non_R
432,"Negeri ini..
Musuh terbesar nya :
☑️ KACUNG CINA KOMUNIS alias PENGKHIANAT BANGSA
☑️ HELDER CINA KOMUNIS alias PENGKHIANAT BANGSA
☑️ CENTENG CINA KOMUNIS alias PENGKHIANAT BANGSA
☑️ CUKONG CINA KOMUNIS
Yang Bertentangan Dengan AGAMA 'n PANCASILA  pic.twitter.com/JbcS9FXT6Y",R
433,"Toyol Cina Jho Low belaan Najib BossMelayuKau, korang tak hot...heran bin ajaib sangat2.... pemimpin Melayu kau lah nombor satu jual atas, bawah, kiri, kanan pada bangsa lain...Dari Dubai ke Spore ke Europe ke US duit rakyat dibagi free, tak hangat pulak kat pemimpin2 Melayu UMNO",Non_R
434,Dakwa sama cina yg hina tentera ni.  pic.twitter.com/FUGob2qZ0w,Non_R
435,"Gtt yg bekerja sepenuh hati mencerdaskan anak bangsa honornya tdk sebanding dengan pekerja cina yg bekerja fi Indonesia,",R
436,Cina ni dulu hina tentera apasal tak didakwa?  pic.twitter.com/e7FcfnGAOi,Non_R
437,Cina ni dulu yg hina askar apasal tak didakwa di mahkamah?  pic.twitter.com/AmUMPzvkHq,Non_R
438,"Ada sekumpulan melayu beria merekrut anak muda untuk sertai perniagaan mereka. Padahal, anak muda tersebut sebagai medium untuk kembangkan business. Pungpang bercerita pasal bangsa rupanya tapak berniaga milik Cina",Non_R
439,Tak malu ke melayu sorg bangsa cina menanya... Lagi mahu ego..,Non_R
440,"Paling dokter dari cina.
Lengkap lah penderitaan bangsa ini.",R
441,"komunis cina harus di usir dari negeri ini, cina2 bangsat sumber penyakit!!!",R
442,Sehingga la ada yg bakar sentimen bangsa lain cuba mengganggu gugat kedudukan mereka. Sama juga dengan bangsa cina dan India. Tanya mereka. Mereka pasti setuju.,Non_R
443,Cina juga kafir? 🙄,Non_R
444,Ngapa sih temen² saya yg pada hijrah pendekatannya ke hukum kafir sama harom dulu... Vertikalnya yg bikin adem jd ga ketemu kan... Perkara apdet ig cari pengemis org cina... huft sy jd sedih ya allah engkau yg maha tau setiap isi hati....,Non_R
445,loh yg nembakin org2 di tangsel aje untungnye cina kafir juga jd kgk heboh radikal radikul dah ....apalah alasannye mau bubarin yg mau balap liar ! tp yg ditembak pejalan kaki,R
446,May cina kafir Harbi laknatullah Lim Guan eng and DAP LAKNATULLAH KOMUNIS DAN YAHUDI rest in hell forever,R
447,"Keadilan UTK PEMBERI DAN PENERIMA RASUAH BERNAMA CINA KAFIR HARBI LIM DUAN ENG LAKNATULLAH.. 
MAY DAP LAKNATULLAH AND LIM GUAN ENG LAKNATULLAH REST IN JAIL AND HELL FOREVER",R
448,Dasar cina komunis dan kafir 😂😂😂  https://twitter.com/VIVAcoid/status/1293395674067763200 …,R
449,"KATA ITU NETRAL, konotasi baik buruknya tergantung setiap individu.
bandingkan dg para penghina jokowi, ada yg nyebut komunis, antek cina, kafir, munafik dll, gak semua dipenjara kan??
kenapa? karena jokowi gak merasa terhina dan gak lapor.",Non_R
450,"Gk ngerti lg mw blng apa utk umat muslim yg msih bela2in cina.
Allah SWT yg tahu hati n perilaku manusia. Mending jdi kafir dp munafik",R
451,"Softex emak lu buatan kafirr cuk.....,twitter skrg nih punya kafir cuk, hp lu juga jgn jgn buatan cina x 😃😃😃",R
452,Cina KAFIR TERORIS...Bangsat...!!!,R
453,Trs emg indonesia jg cm py soekarno doang apa lg py cebong2...paling gk dl jaman penjajahan kadrun2 bantu2 indonesia baik scr moral n matriil..pr negeri kadrunlah yg pertama mengakui indonesia merdeka..lah nih babi2 cina kebykn bsnye cm ngrecoki n bantu2 penjajah  kafir,R
454,"Dilematis buat umat² didikan PKS macam elu mah,Ngbanggain vaksin buatan Rusia jelas Rusia jg Komunis,ngbanggain vaksin amerika buatan kafir,mau nyoba vaksin produk cina udh trlanjur kecuci otaknya sama isu buatan Suharto😁
Nunggu modar masal kaum model lu mah",R
455,"Dilematis buat umat² didikan PKS macam elu mah,Ngbanggain vaksin buatan Rusia jelas Rusia jg Komunis,ngbanggain vaksin amerika buatan kafir,mau nyoba vaksin produk cina udh trlanjur kecuci otaknya sama isu buatan Suharto😁
Nunggu modar masal kaum model lu mah",R
456,"🙈🙈🙈 hancurnya suatu agama bukan karna tanda salib, bukan karena yahudi, CINA atau kafir. Ya drun... kadrun... Yg buat hancur agama ya yg macam begini. Atau demo triak"" nama ALLOH dan menghalalkan darah org yg berbeda pandangan ama lo drun...  pic.twitter.com/KorgTF6JI2",Non_R
457,"Masih muda udah jadi TERORIS, sayang cina kafir pula coba pribumi gorengan bagus  https://twitter.com/bintangku206/status/1293140045977722881 …",R
458,cina kafir dap dgn melayu umno kleptokrat share bilik di sg buloh. mari kita tepuk tangan!,R
459,"di Malaysia, bangsa CINA INDIA hina Rasulullah nilainya RM5K atau lebih rendah daripada itu. bayangkan semasa DAP jadi kerajaan, ringan betul mulut bangsa kafir mengutuk menghina Rasulullah tapi ada juga MELAYU bangsat masih menjunjung DAP seperti @syahredzan. https://twitter.com/sinaronline/status/1293098315106545664 …",R
460,"Pertanyaan yg sama buat yg pura² islam yg pakai daster,jidat gosong yg sering teriak² anti cina anti produk kafir kalau naik haji suruh pake onta jgn pakai hp juga karna produk kafir",Non_R
461,"RUU tahun 2000 no.666 Dengan ini saya menyatakan bahwa, kafir/cina/sipit boleh menggunakan segala macam sosial media termasuk untuk mencari porno trimakasih",R
